,company,description,title
985,Human Rights Watch,"<span class=""summary"" id=""job_summary"">The US Program is seeking a graduate student (JD candidate preferred) for summer 2017 to intern with an immigration researcher at Human Rights Watch (“HRW”). The US Program is currently researching issues surrounding US government abuses on the US-Mexico border, the treatment of Central American children and families, the privatization of the immigration detention system, and the impact of immigration detainer policy on immigrant crime victims’ access to justice.
<br>
<br>
<b>Responsibilities
</b><br>
<br>
The intern’s projected activities may include researching the aforementioned topics, organizing and evaluating information obtained through Freedom of Information Act requests, researching international human rights standards, reviewing fieldwork interviews, and assisting with HRW’s advocacy goals through press and social media. Other projects will be assigned as the opportunity arises. Ideally, the candidate will be available full-time for a period of 8-14 weeks between May and September.
<br>
<br>
Internships are unpaid. Students are often able to arrange academic credit, as HRW internships offer direct exposure to the workings of an international human rights organization, close supervision by the HRW staff, interaction with other US and international organizations and foreign and domestic government officials, and opportunities to attend lectures, trainings, and special events relating to human rights. Students should check with their individual academic institutions for requirements
<br>
<br>
<b>Qualifications
</b><br>
<br>
Applicants should be well-organized, self-motivated, reliable, and have demonstrated research experience. Relevant coursework in immigration, human rights law, and advocacy are desirable. Familiarity with US immigration issues and experience completing social science research (sociology, anthropology, political science, etc.) are a plus. Fluency in Spanish is strongly preferred. Computer skills (i.e., Microsoft Office, internet applications) are required. Experience with more advanced computer programs that can assemble graphics and compile statistics is highly desirable. The intern must be a student for the duration of the internship.
<br>
<br>
Applicants who are offered an internship, but who are not US permanent residents, US citizens, or in possession of a valid student visa, must apply for a J-1 visa through a sponsoring organization. This process can take several weeks and applicants will have to incur their own costs.
<br>
<br>
<b>Equal Opportunity Employer
</b><br>
<br>
Human Rights Watch is an equal opportunity employer that does not discriminate in its hiring practices and, in order to build the strongest possible workforce, actively seeks a diverse applicant pool.
<br>
<br>
<b>About Human Rights Watch
</b><br>
<br>
Human Rights Watch is an international human rights monitoring and advocacy organization known for its in-depth investigations, its incisive and timely reporting, its innovative and high-profile advocacy campaigns, and its success in changing the human rights-related policies and practices of influential governments and international institutions.</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></span>",US Program Intern (Graduate)
986,Ipsos North America,"<span class=""summary"" id=""job_summary"">MARKET ANALYST PROGRAM- San Francisco
</span>",Connect - Research Analyst
987,Paypal,"<span class=""summary"" id=""job_summary"">When applying for a job you are required to create an account, if you have already created account - click Sign In.
</span>",Data Analytics RCG Masters
988,City of Irvine,"<span class=""summary"" id=""job_summary"">The purpose of positions in this class is to monitor the use of swimming pools and aquatics facilities, enforce rules of safety, look out for accidents and perform rescue of persons in distress; and to assist with the operations of major aquatics facilities within the Community Services Department. <b>Certification is not required. American Red Cross First Aid, CPR and Lifeguard Training will be provided upon hire.
</b><br>
<br>
<b>Interviews and Testing:
</b><br>
Interviews and testing will take place on Sunday, March 19. For more information about testing and Lifeguard certification, please email aquatics@cityofirvine.org or call 949-724-6717.
<br>
<br>
<b>ESSENTIAL DUTIES AND RESPONSIBILITIES
</b><b>The following duties are normal for these positions. These are not to be construed as exclusive or all-inclusive. Other duties may be required and assigned.
</b><ul><li>Patrol, observe and monitor the swimming pool and aquatics facility to ensure safety and prevent accidents.
</li></ul><ul><li>Look for accidents in the water, on the diving boards or on the swimming pool deck.
</li></ul><ul><li>Enter water to rescue and/or assist persons in distress; administer cardiopulmonary resuscitation (CPR), O2, and first aid, as needed.
</li></ul><ul><li>Warn facility users of water hazards or dangerous activities and enforce aquatics safety rules.
</li></ul><ul><li>Prepare facilities for regular operation, lap swims, facility rentals and daily operations; perform facility clean-up during special events and after closing the facility.
</li></ul><ul><li>Assist with various aquatics competitions and events throughout the year.
</li></ul><ul><li>Assist with desk reception, telephone support and related customer service activities. Accept registrations, collect fees and process receipts. Enter and retrieve registration data on computer.
</li></ul><ul><li>Provide customer service and general information to the public, in person and over the telephone.
</li></ul><ul><li>Remove and replace pool covers.
</li></ul><ul><li>Inspect facilities, grounds and equipment for safety. Assist in minor maintenance assignments, as required.
</li></ul><ul><li><b>HOURS: Hours vary and </b><b>shifts are scheduled during these core program hours: weekdays, 5:30 a.m.-8:30 p.m. and weekends, 5:30 a.m.-5 p.m.
</b></li></ul><b>MINIMUM TRAINING AND EXPERIENCE REQUIRED TO PERFORM ESSENTIAL JOB FUNCTIONS
</b><ul><li>Any combination of education and experience that provides equivalent knowledge, skills and abilities. Must be at least 15 years of age. A Work Permit will be required for current high school student employees.
</li></ul><ul><li><b>American Red Cross First Aid, CPR and Lifeguard Training certification will be provided upon hire. Training must be successfully completed in order to remain in the position.
</b></li></ul><ul><li>Certification must be maintained throughout employment in order to remain in the position. Requires evidence of negative tuberculin test taken within one year prior to hire date.
</li></ul><ul><li>Physical requirements: Aquatic physical fitness: the ability to swim 300 yards, tread water for a minimum of five minutes, lift and/or move over 100 pounds and retrieve/lift heavy swimmers. Vision (which may be corrected) and hearing within normal range to be able to see and hear adults and children in life and/or health and safety endangering situations.
</li></ul><ul><li>Desirable Qualification: Some experience working with children or youth.
</li></ul><b>SUPPLEMENTAL INFORMATION
</b><br>
<br>
<b>CITY OF IRVINE
</b><br>
<br>
The City of Irvine is located 40 miles southeast of Los Angeles and six miles from the ocean in Orange County, California. Irvine encompasses more than 66 square miles and has a current residential population of more than 255,000. Incorporated in 1971, Irvine is recognized as one of America's safest and most successful master-planned urban communities. Top-rated educational institutions, an enterprising business atmosphere, state-of-the-art transportation programs and systems, sound environmental stewardship, and respect for diversity all contribute to Irvine's enviable quality of life. The City is ideally located adjacent to John Wayne/Orange County Airport and close to many of Southern California's largest tourist attractions, numerous resorts, and some of the state's finest beaches.
<br>
<br>
Irvine has also been recognized as one of the America's Best Cities to Live, according to <em>Money Magazine </em>. The City of Irvine also has the distinction of being one of the safest cities in the United States with a population of more than 100,000, based upon FBI statistics on violent crime.
<br>
<br>
The City employs more than 800 full-time and 500 part-time personnel and has an operating budget of $188.3 million. The Irvine community features an array of entertainment and recreational opportunities, parks and open space, a nationally recognized school district, a vibrant business environment, and an exceptional quality of life that makes it one of the most desirable cities in which to live and work.
<br>
<br>
<b>THE DEPARTMENT
</b><br>
<b>Community Services
</b><br>
<br>
The Community Services Department has developed over the City's history into an award winning mixture of programs and services. The Department employs 125 full-time and approximately 500 part-time personnel. Community Service programs/functions include Senior Services, Child, Youth, and Family Services, Animal Care, Recreation and Park Services and Operations, Orange County Great Park, Disability Services, Athletics, Aquatics, Fine Arts Center, Facility Reservations and Contract Classes, Development and Park Planning, Environmental and Open Space Programs, Administrative, Business and Support Services, Community Relations, Volunteer Coordination, Public Information and Special Events, and Transportation Services (TRIPS).
<br>
<br>
The Department oversees development and maintenance of more than 700,000 square feet of high quality public facilities, creation of community and neighborhood park systems, and operation of existing parks and facilities, which includes: athletic fields and two aquatic centers, multiple community and neighborhood parks, three senior centers, eight community centers, a fine arts center, an adventure playground, a nature center, an animal care center and a skate park.
<br>
<br>
The Community Services Department vision is to create a lasting contribution to the health and well-being of the community. The Department's mission is to provide exceptional service, innovative programs, and diverse cultural experiences in vibrant and sustainable spaces.
<br>
<br>
<b>SELECTION PROCESS
</b><br>
<br>
The selection process may include one or more of the following: application review and evaluation, performance test, written test, and/or oral interview examination.
<br>
<br>
Questions asked during the selection process are based on the knowledge and abilities required to successfully perform the job. If you have a disability that requires accommodation during the selection process, please notify Human Resources at least 24 hours prior to the first phase of the selection process.
<br>
<br>
The successful candidate will be required to take and pass a post-offer medical examination, including drug screening, by a City physician to ensure their physical suitability to perform assigned duties. In addition, the City of Irvine conducts a thorough background investigation prior to appointment.</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></span>",Part-time Lifeguard
989,California State University,"<span class=""summary"" id=""job_summary"">Type of Appointment: Full-time, Probationary
<br>
Collective Bargaining Unit: Bargaining Unit 9
<br>
<br>
Classification Salary Range: $4,104 - $6,662 per month
<br>
Anticipated hiring range: $4,104 - $4,957 per month
<br>
<br>
Recruitment Closing Date: March 13, 2017
<br>
<br>
THE DEPARTMENT:
<br>
<br>
The department of Public Affairs, in the Division of University Advancement, is the central communications office for Cal Poly Pomona to internal and external public. Its portfolio of responsibilities includes strategic communication and reputation management, emergency communication, advancement communication, branding media relations, social media, visual and written storytelling across multiple platforms, executive communication and graphic standards. Public Affairs helps the university’s growth and development.
<br>
<br>
DUTIES AND RESPONSIBILITIES:
<br>
<br>
The Public Affairs/Communications Specialist III serve as the primary editor for all digital communication platforms in Public Affairs and as assigned, more broadly in University Advancement. Take a leading role in conceiving, developing, and implementing digital content and new electronic communication platforms for Public Affairs content; and play a role, as assigned in developing videos (may include scriptwriting, storyboarding or producing) for storytelling and strategic messaging purposes. The incumbent will take a leading role in developing protocols and procedures to ensure that college communicators produce content that meets Public Affairs high standards; serve as the primary liaison between college communicators and Public Affairs; take on writing and other assignments as determined by the Director and/or AVP; maintain the Public Affairs style book and ensure that the department peers and college communicators receive regular updates on matters usage and style; and perform other duties as assigned.
<br>
<br>
QUALIFICATIONS:
<br>
<br>
Bachelor’s Degree in relevant field AND a minimum of three years or related professional or technical experience. Requires knowledge of the fundamentals of public affairs and/or media relations; must be proficient with PC environment, the internet, word processing and simple databases; exposure to marketing and marketing research; strong written and verbal communications skills with a solid foundation in grammar and spelling; basic knowledge and understanding of media outlets including print, television and radio; ability to work with media for coverage of events; working knowledge of summary statistics as they relate to research; basic knowledge of applicable copyright and other laws pertaining to written materials, news media and confidentiality; working knowledge of applicable software packages; knowledge of graphics and graphics design including web development; must have knowledge of higher education and enrollment management issues, policies, and practices; have the ability to manage multiple projects; The incumbent must provide their own transportation to schools/districts within local EAP service areas and possess a valid California driver’s license and insurance.
<br>
<br>
PREFERRED QUALIFICATIONS:
<br>
<br>
Minimum five years of experience in public relations, communications, journalism or marking with demonstrated excellence in storytelling, content curation and editing. Superior oral and written communication skills. Experience in creating original digital content for the web and social media. Ability to set priorities and manage multiple projects deadlines. Demonstrated success in establishing productive relationships with peers, administrators and stakeholders, and in collaborating with them to achieve clearly articulated goals. Unwavering commitment to professional ethics and integrity. Ability to maintain confidentiality when required internally and across the divisions. A spirit of entrepreneurship manifested in suggesting, creating nurturing, and bringing to fruition new approaches to communication that advance the university. A clear understanding of Cal Poly Pomona’s strategic mission. Project coordination experience, experience working at a university in a senior communications role. Crisis and emergency communication experience; email marketing experience, social media experience and videography and/or illustration skills.
<br>
<br>
BACKGROUND CHECK:
<br>
<br>
A background check must satisfactorily be completed before a candidate can be offered this position. Failure to satisfactorily complete the background check may affect the application status of applicants or continued employment of current CSU employees who apply for this position. The background check consists of the following: Employment verification, education verification, reference checks, and checks of the following systems and databases: National Social Security Number/Address Locator, Felony/Misdemeanor, National Criminal Database, Federal Criminal, Department of Motor Vehicles, and National Sex Offender Registry.
<br>
<br>
AFFIRMATIVE ACTION/EQUAL OPPORTUNITY EMPLOYER:
<br>
<br>
Cal Poly Pomona is an Equal Opportunity, Affirmative Action Employer. The university subscribes to all state and federal regulations and prohibits discrimination based on race, color, religion, national origin, sex, gender identity/gender expression, sexual orientation, marital status, pregnancy, age, disability, genetic information, medical condition, and covered veteran status.
<br>
<br>
ADDITIONAL INFORMATION:
<br>
<br>
Cal Poly Pomona hires only individuals lawfully authorized to work in the United States. In compliance with state and federal crime awareness and campus security legislation, including The Jeanne Clery Disclosure of Campus Security Policy and Crime Statistics Act, California Education Code section 67380, and the Higher Education Opportunity Act (HEOA), the Cal Poly Pomona Annual Security and Fire Safety Report is available at: http://dsa.cpp.edu/police/securityreport.asp
<br>
<br>
CONDITION OF EMPLOYMENT:
<br>
<br>
The person holding this position is considered a 'mandated reporter' under the California Child Abuse and Neglect Reporting Act and is required to comply with the requirements set forth in CSU Executive Order 1083 as a condition of employment. http://www.calstate.edu/eo/EO-1083.html</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></span>",Public Affairs/Communication Specialist III (60305)
990,Advancement Project California,"<span class=""summary"" id=""job_summary""><b>Position Summary:</b><br>
The Policy &amp; Research Analyst will report to the Manager of Political Voice and will work with community-based organizations, civil rights organizations, and government offices across the state to eliminate racial and economic disparities in political participation and government
<br><br>
responsiveness.
<br><br>
<b>This work will include:</b><br>
<ul>
<li>Advocating for public policies and administrative practices that expand opportunities for political participation and enhance government responsiveness, particularly in low-income communities of color;</li>
<li>Researching issues of political participation and government responsiveness, particularly as those issues are experienced by residents in low-income communities of color; and</li>
<li>Building coalitions to develop collaborative strategies to address disparities in political participation and government responsiveness.</li>
</ul>
<b>Specific Responsibilities include, but are not limited to:</b><br>
<ul>
<li>Analyzing public policies and administrative practices related to political participation and government responsiveness;</li>
<li>Building partnerships with and providing technical support to community and civil rights groups as they prepare and launch campaigns to improve political participation or government responsiveness;</li>
<li>Building partnerships with and providing technical support to government offices as they prepare and launch initiatives to make government more participatory;</li>
<li>Serving as primary liaison with community-based organizations and coalitions;</li>
<li>Identifying, initiating, and deepening relationships with community stakeholders, relevant government staff, and political leadership;</li>
<li>Participating in organization-wide planning, development, and communications activities, as needed, and ensuring adherence to Advancement Project goals and policies within the</li>
</ul>
project area; and
<br><br>
<ul>
<li>Other duties as assigned, dependent on organizational needs and employee skills.</li>
</ul>
<b>Qualifications:</b><br>
To perform this job successfully, an individual must be able to perform each essential job function assigned satisfactorily. The requirements listed are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to
<br><br>
perform the essential functions.
<br><br>
<ul>
<li>Sincere and demonstrated commitment to advancing social and/or racial justice progress for the highest-need communities.</li>
<li>2-4 years of experience in civil rights and social justice, public policy, community-based policy advocacy and/or organizing (beyond summer or short-term internships).</li>
<li>Bachelor's degree required; graduate degree in public policy, law, or the social sciences preferred. Equivalent combination of education and experience sufficient to successfully perform the essential job duties may be considered.</li>
<li>Experience and success working in partnership with community and civil rights organizations, including experience building and working in coalitions.</li>
<li>Strong interpersonal, communication, facilitation and presentation skills â experience translating technical analyses into compelling advocacy messages is especially preferred.</li>
<li>Ability to conduct policy analysis, research (qualitative/quantitative), and synthesizing complex information/data for policy and planning.</li>
<li>Demonstrated familiarity and confidence with reviewing and analyzing data and statistics on political participation and government responsiveness from a variety of sources preferred.</li>
<li>Demonstrated experience in leading and managing complex projects that are strategic in nature &amp; scope.</li>
<li>Demonstrated experience in organizing large-scale events.</li>
<li>Proven ability to work with diverse communities, leaders and staff.</li>
<li>Strong analytical and problem solving skills.</li>
<li>Ability to work independently and with minimal supervision.</li>
<li>Demonstrated ability to work in a small team setting.</li>
<li>Flexibility to adjust and contribute to continually evolving work situation and changing priorities.</li>
<li>Good computer skills, proficient with MS Office applications.</li>
<li>Excellent organizational skills with demonstrated ability to execute projects on-time and on-budget.</li>
<li>Bilingual English-Spanish a plus.</li>
<li>Must be able to travel locally and statewide.</li>
</ul>
</br></br></br></br></br></br></br></br></br></br></br></br></br></br></span>",Policy & Research Analyst 1 Political Voice
991,"Applebee's Services, Inc.","<span class=""summary"" id=""job_summary"">Reporting to the operations team responsible for developing and maintaining a repeatable Market Assessment process to assist in identifying individual restaurant and/or franchisee operating performance.
<br>
Conducts timely and accurate business analysis and development of reports to assist the operations team. Provides quantitative and technical expertise to assigned business units/leaders and franchisees to ensure that all relevant operational and financial data
are available to support business decisions.
<br>
<br>
Core Responsibilities
<br>
Maintain and manage system database, develop reports for individual operation, franchise and company-wide operational performance including challenges related to restaurant management. Contributes to the overall financial, operational and guest satisfaction
goals of the organization by reporting both individual and systemic issues that affect these goals.
<br>
<br>
Manage individual and franchisee operations scorecards, provide analysis and insight on Restaurant and Franchisee performance objectives compared to company targets.
<br>
<br>
Conduct critical data analysis, clearly articulate findings, and concisely present recommendations to Operations management team.
<br>
<br>
• Partner cross-functionally with multiple departments to provide quantitative decision support for various initiatives.
<br>
<br>
• Projects incorporate working with large quantities of data and developing meaningful analysis complete with “why” results occurred and providing recommendations for future action. This requires identifying what are the knowable facts and what assumptions
need to be made. Both internal and industry data are leveraged. Data and assumptions are then logically combined to construct analysis.
<br>
<br>
Requirements
<br>
<br>
Essential Skills &amp; Background
<br>
<br>
• MBA or Master’s degree in Statistics, Mathematics, Finance, Economics, or related discipline, or equivalent professional experience.
<br>
<br>
• 4-6 years of experience in business analysis, financial analysis, management consulting, or a related role that involved analyzing large data sets to draw out actionable insights.
<br>
<br>
• Familiarity with business intelligence software (e.g. MicroStrategy, Tableau, SQL) and/or statistical software (e.g. R, SAS).
<br>
<br>
• Advanced Excel and PowerPoint skills.
<br>
<br>
• Excellent written and verbal communication skills.
<br>
<br>
• Working knowledge of basic statistical concepts.
<br>
<br>
• Strong time management and organizational skills; demonstrated ability to meet established deadlines. Ability to adapt in a dynamic environment where tight deadlines and changing priorities are not uncommon.
<br>
<br>
Preferred Skills &amp; Background
<br>
<br>
• Experience building dashboards using a business intelligence tool.
<br>
<br>
• Working knowledge of restaurant operations and key performance indicators
<br>
Experience designing and analyzing tests that involve pre-post outcomes and control groups.</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></span>","Sr. Analyst, Operations"
992,SigOpt,"<span class=""summary"" id=""job_summary"">Work with experts to implement research and new ideas every day.
<br>
<br>
Our goal is to provide our customers the best optimization tool for every job, consistently and automatically. We are developing novel, adaptive algorithms that intelligently combine the state of the art across several fields in optimization. Weâre looking for motivated and creative people to help us make the world a more optimal place.
<br>
<br>
<b>Responsibilities
</b><ul><ul><li>Improving our core optimization platform, via applied and theoretical research
</li><li>Working with engineers to implement cutting-edge research from a variety of fields
</li><li>Combining and publishing new ideas that push the state of the art in optimization </li></ul></ul><b>Requirements
</b><ul><ul><li>Graduate degree and/or extensive background in machine learning, optimization, applied mathematics, statistics, or equivalent
</li><li>Software engineering skills to create production ready code
</li><li>Algorithms and data structures background
</li><br>
<br>
</br></br></ul></ul><b>Pluses
</b><ul><ul><li>Data visualization skills
</li><li>Knowledge of Bayesian Global Optimization tools and technique
</li><li>PhD in related field</li></ul></ul></br></br></br></br></span>",Research Engineer
993,A9.com,"<span class=""summary"" id=""job_summary"">A9.com, an Amazon company, creates powerful, customer-focused search and advertising solutions and technologies. Our Ad Tech team builds the technology infrastructure and ad serving systems to manage billions of advertising queries every day. The result is better quality advertising for publishers and more relevant ads for customers. Our infrastructure supports millions of Internet users and handles billions of queries per day, all delivered in milliseconds. Our data platform processes massive data sets to develop business intelligence and analytics that are critical for the efficiency and profitability of our advertising business.
<br>We are looking for a data science engineer with a passion for dealing with internet scale datasets to work on Amazon's Forecasting Platform for advertising. Our platform is used across Amazon by a variety of advertising programs including Display, Video, Mobile and Kindle. Our team builds end-to-end solutions including data pipelines, large scale index data structures, time series models, software services and large scale data visualizations. Our systems are based on a mix of AWS and third-party technologies, using those that make the best sense in a given scenario.
<br><br>
<b>In the Ad Forecasting and Optimization team you will:</b><br>
Work closely with a group of highly talented and motivated software and data science engineers who build systems and models used to analyze petabytes of data
<br>Work on analyzing exchange bidding behavior, time series modeling, optimal inventory allocation and many other exciting problems posed by advertising business
<br>Invent ways to overcome technical limitations and enable new forms of analyses that drive key business decisions
<br>Apply machine learning and data mining techniques to measure and
<br>Work side-by-side with product managers and software engineers in designing experiments and implementing end-to-end solutions
<br>Present business impactful data insights to technical and business leaders
<br>At A9, you’ll experience the benefits of working in a dynamic, entrepreneurial environment, while leveraging the resources of Amazon.com (AMZN), one of the world's leading internet companies. We provide a highly customer-centric, team-oriented environment in our offices located in Palo Alto, California
<br><br>
<b>Basic Qualifications:</b><br>
MS Computer Science, Statistics, Applied Mathematics or related discipline
<br>3+ years of experience of data analysis and modeling experience
<br>2+ years of experience with a major scripting language (e.g. Python, Ruby)
<br><br>
<b>Preferred Qualifications:</b><br>
Practical experience in applying data mining and machine learning to real world problems, especially time series modeling
<br>Ability to write code that aggregates and analyses large volumes of data
<br>Ability to deal with ambiguous and under-defined problems
<br>PhD in Computer Science Statistics, Applied Mathematics or related discipline
<br>Strong CS fundamentals in data structures, algorithms and complexity analysis
<br>Entrepreneurial “think big” mind-set</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></span>",Data Sciences Engineer - Ad Forecasting and Yield Optimization
994,RiskIQ,"<span class=""summary"" id=""job_summary"">RiskIQ is a cybersecurity company that helps organizations discover and protect their external facing known, unknown and third-party web, mobile and social digital assets. The company’s External Threat Management platform combines a worldwide proxy and sensor network with clients that emulate users to monitor, detect and take actions against threats. RiskIQ is being used by thousands of companies including F500s and leading financial institutions to protect their web assets and users from external security threats. It is headquartered in San Francisco and backed by growth equity firms Summit Partners and Battery Ventures.
<br><br>
Our Data Science team is at the core of advancing our technologies that will compose our next generation of internet and mobile security products. A successful candidate will be a highly motivated team member with a passion for solving the challenging problems our business faces. As a Hadoop Engineer, you will design, build, and scale our Hadoop ecosystem, which empowers our Data Science team to deliver game-changing intelligence from both existing and new/novel data sources. Relocation is available for the right candidate.
<br><br>
Your responsibilities will include
<br><br>
<ul>
<li>Participate in architecting and building scalable applications using elements of Hadoop ecosystem.</li>
<li>Determining feasibility and rapidly developing proof of concept code based on ideas that are produced from the Data Science team.</li>
<li>Partnering with our Engineering team to implement successful products into the RiskIQ platform.</li>
<li>Work with our DevOps team to scale our data infrastructure.</li>
<li>Creating new ways to extract interesting insights from existing research analysis.</li>
<li>Analyzing, designing, developing, and testing of your projects to meet deadlines and exacting standards.</li>
</ul>
Requirements
<br><br>
<ul>
<li>BS or higher in Applied Math, Statistics, Computer Science, Physics, or related field</li>
<li>Senior Developer with 6 years overall experience in Java technologies and Big Data.</li>
<li>Proven ability to build large, reliable, scalable infrastructure</li>
<li>4+ years of advanced, hands-on experience with the Hadoop eco-system:</li>
<li>MapReduce</li>
<li>Hive</li>
<li>MapR</li>
<li>HDFS</li>
<li>HBase</li>
<li>Spark</li>
<li>Strong SQL experience to analyze, transform, and integrate high volume, complex data sources.</li>
<li>Extensive knowledge of Data Infrastructure at both the physical and the logical level</li>
<li>Excellent communication skills with the ability to identify and communicate data driven insights and technical approach through conversation, documentation, and presentation.</li>
<li>Proficiency with the following:</li>
<li>Job orchestration systems (e.g. Oozie, Luigi, Airflow)</li>
<li>Advanced file formats (e.g. Parquet, Avro, ORC)</li>
<li>Stream processing systems (e.g. Spark, Storm, Flink)</li>
<li>Search engines (e.g. ElasticSearch, Solr, Lucene)</li>
<li>Desired experience with some of the following technologies:</li>
<li>Kafka</li>
<li>Cassandra</li>
<li>Redis</li>
<li>Machine learning experience</li>
<li>Amazon Web Services or other cloud-based providers/solutions</li>
</ul>
Why work at RiskIQ?
<br><br>
<ul>
<li>Fascinating work - Welcome to the dark underbelly of the Internet. We detect, expose, and investigate malware, exploit kits, botnets, affiliate fraud, advertising fraud, and illicit mobile apps, and much more. It is the golden age of internet crime, and we are at the forefront of defensive efforts to stem the tide. Internet security is a global growth industry, and the knowledge you acquire here will be a marketable skill for decades to come.</li>
<li>We’re a company on the forefront of a burgeoning industry - We've recently celebrated several new milestones headlined by 80% year-over-year growth revenue growth, the closing of $30.5 million in Series C funding, and recognition by Forrester in its Forrester Wave™: Digital Risk Monitoring, Q3 2016 report, which named RiskIQ a leader.</li>
<li>Top Leadership - Our CEO is a renown cybersecurity veteran known for his expertise. Our leadership group is poised and experienced with a track record in technology and cyber security.</li>
<li>Unbounded opportunity - We are small, but we’re growing. At RiskIQ, you’ll be provided with as much responsibility as you can handle—new career development opportunities constantly arise given our rate of growth Want to design a new data center from the ground up? Architect a big data backend to increase our storage and analysis capabilities? These challenges are yours for the taking if you prove you're capable.</li>
<li>Flexibility - You’ll have a large workload, but also the freedom to accomplish it on your own terms. RiskIQ has unlimited PTO and flexible hours.</li>
</ul>
</br></br></br></br></br></br></br></br></br></br></span>",Data Engineer
995,"Illumina, Inc.","<span class=""summary"" id=""job_summary"">We are looking for driven, talented Engineering Manager to join our growing Life Cycle Management (LCM) group. The LCM group works as an integral part of our Consumables Manufacturing process and is tasked with new product introduction and increasing quality and yield within our high volume production environments.
<br>
<br>
This individual will lead teams that provide technical leadership to new product introduction, production process development, improvement and sustaining efforts. Additionally, this person will partner cross-functionally with R &amp; D, Quality, Finance, Production and other engineering groups to lead development of processes for new products and sustain and improve processes for existing products.
<br>
<br>
<b>All About You
</b><br>
<br>
<b>Responsibilities:
</b><br>
<ul><li>Participate in process sustaining, definition and improvement, design, development and quality test activities in the making of consumable products or support of processes/equipment used to sequence genomes.
</li><li>Work on teams to develop and transfer new processes/products to production and enhance their robustness.
</li><li>Troubleshoot production line issues related to yield, quality and throughput.
</li><li>Construct and execute controlled experiments (including DOE's) to optimize processes, address yield and quality issues and drive implementation of solutions in a production environment to meet production goals.
</li><li>Analyze process test results, issue reports and make technical recommendations.
</li><li>Work cross functionally with R&amp;D;, Manufacturing and Quality to develop processes for new products and improve processes of existing products.
</li><li>Provide leadership and direction to the consumables Process Engineering team to accomplish all team goals and objectives.
</li><li>Maintains staff by recruiting, selecting, and training employees; maintains a safe, secure, and
legal work environment.
</li><li>Manage team development through training, coaching and career mapping;
develops personal growth opportunities.
</li><li>Lead continuous improvement and sustaining efforts for products and processes in support of cost and performance objectives.
</li><li>Lead, work on and guide teams to transfer manufacturing processes between manufacturing locations.
</li><li>Responsible for productive cross-site and cross-functional relationship between manufacturing sites.
</li></ul><br>
<b>Requirements:
</b><br>
<ul><li>Work experience in the biotech or semiconductor industries is desirable.
</li><li>Demonstrated ability to successfully lead, coach and mentor direct reports required.
</li><li>Work experience in the biotech, pharmaceutical or semiconductor industries is desirable
</li><li>Experience working in an ISO13485 or FDA certified environment is desirable.
</li><li>Experience in high-volume production in a high-tech consumables industry is desirable.
</li><li>Experience with chemical processes (preferably organic) preferred.
</li><li>Experience in production support and/or process development is required.
</li><li>Experience with statistics, Statistical Process Control and DOE techniques are required.
</li><li>High level problem solving and reasoning skills required.
</li><li>Experience with product development processes and project management skills is desirable.
</li><li>Good interdepartmental communication, influence and documentation skills are required.
</li><li>Demonstrated ability to accomplish goals while working across departments is required.
</li></ul><br>
<b>Education:
</b><br>
<ul><li>B.S./M.S./PhD in Chemical Engineering, Biochemical Engineering, Biotechnical Engineering, or MS/PhD in Materials Science or Physical Chemistry with at least 6 years of relevant experience in production support/sustaining and/or process definition and development, design, scale-up, improvement and validation. At least 2 year as a technical manager or 5 years as a production manager.
</li></ul>Illumina believes that everyone has the ability to make an impact, and we are proud to be an equal opportunity employer committed to providing employment opportunity regardless of sex, race, creed, color, gender, religion, marital status, domestic partner status, age, national origin or ancestry, physical or mental disability, medical condition, sexual orientation, pregnancy, military or veteran status, citizenship status, and genetic information.</br></br></br></br></br></br></br></br></br></br></br></span>","Engineering Manager, Process Development"
