,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,latitude,longitude,onmousedown,snippet,source,sponsored,state,stations,url
177,San Jose,IBM,US,"Tue, 24 Jan 2017 15:51:46 GMT",False,"San Jose, CA","San Jose, CA",30+ days ago,False,bf2517f34aacfd8d,MRAM JDA Support Engineer,37.337914,-121.89011,"indeed_clk(this,'3013');","Master’s degree in experimental Physics, Applied Physics, <b>materials</b> <b>science</b> or electrical engineering. The scientist/engineer should have a demonstrated record...",IBM,False,CA,,http://www.indeed.com/viewjob?jk=bf2517f34aacfd8d&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
178,Santa Barbara,Apeel Sciences,US,"Fri, 17 Feb 2017 22:07:28 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",11 days ago,False,71134d9945179565,Senior Formulation Scientist (Catalysis & Method Development),34.42033,-119.6978,"indeed_clk(this,'3013');","We are committed to being a technological and environmental trailblazer at the interface between the agricultural, <b>materials</b> <b>science</b>, chemistry, biotechnology,...",Apeel Sciences,False,CA,,http://www.indeed.com/viewjob?jk=71134d9945179565&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
179,San Diego,Planet Pharma,US,"Thu, 12 Jan 2017 15:49:48 GMT",False,"San Diego, CA","San Diego, CA 92121",30+ days ago,True,fbf20125da551564,Laboratory Automation Engineer,32.892857,-117.1978,"indeed_clk(this,'3013');","B.S./M.S./ PhD in Chemical, Biochemical, Bio/Biotechnical Engineering or MS/PhD in <b>Materials</b> <b>Science</b>, Biochemistry or Chemistry with at least 2 years of...",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=fbf20125da551564&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
180,Santa Barbara,Apeel Sciences,US,"Fri, 10 Feb 2017 01:37:32 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",19 days ago,False,fb22132ed78b1e2e,Accounts Payable Clerk,34.42033,-119.6978,"indeed_clk(this,'3013');","We are committed to being a technological and environmental trailblazer at the interface between the agricultural, <b>materials</b> <b>science</b>, chemistry, biotechnology,...",Apeel Sciences,False,CA,,http://www.indeed.com/viewjob?jk=fb22132ed78b1e2e&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
181,Fremont,"GQR Global Markets, a Wynden Stark Company",US,"Thu, 12 Jan 2017 23:47:15 GMT",False,"Fremont, CA","Fremont, CA",30+ days ago,True,351b191224302620,Design Engineer,37.546703,-121.98351,"indeed_clk(this,'3013');","BS or MS in Physics or <b>Materials</b> <b>Science</b>, other disciplines will be considered only with relevant professional experience....",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=351b191224302620&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
182,Santa Barbara,Apeel Sciences,US,"Tue, 14 Feb 2017 18:06:37 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",14 days ago,False,7d5cd45ce35f89aa,Senior Extraction Scientist,34.42033,-119.6978,"indeed_clk(this,'3013');","We are committed to being a technological and environmental trailblazer at the interface between the agricultural, <b>materials</b> <b>science</b>, chemistry, biotechnology,...",Apeel Sciences,False,CA,,http://www.indeed.com/viewjob?jk=7d5cd45ce35f89aa&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
183,Santa Barbara,Apeel Sciences,US,"Tue, 14 Feb 2017 18:06:24 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",14 days ago,False,f8026a621a4d5442,Senior Formulation Scientist (Polymer Sciences),34.42033,-119.6978,"indeed_clk(this,'3013');","In <b>Materials</b> <b>Science</b>, Polymer Sciences, or Chemistry with an emphasis in polymer <b>science</b>, but a candidate with an MS and work experience in polymer synthesis...",Apeel Sciences,False,CA,,http://www.indeed.com/viewjob?jk=f8026a621a4d5442&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
184,Santa Barbara,Apeel Sciences,US,"Tue, 14 Feb 2017 18:06:23 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",14 days ago,False,93ddb62257ce8bd3,Senior Formulation Scientist (Synthetic Organic Chemistry),34.42033,-119.6978,"indeed_clk(this,'3013');","We are committed to being a technological and environmental trailblazer at the interface between the agricultural, <b>materials</b> <b>science</b>, chemistry, biotechnology,...",Apeel Sciences,False,CA,,http://www.indeed.com/viewjob?jk=93ddb62257ce8bd3&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
185,Santa Barbara,Apeel Sciences,US,"Tue, 14 Feb 2017 18:06:15 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",14 days ago,False,9c34768a718dbb22,Senior Formulation Scientist (Process Chemistry),34.42033,-119.6978,"indeed_clk(this,'3013');","We are committed to being a technological and environmental trailblazer at the interface between the agricultural, <b>materials</b> <b>science</b>, chemistry, biotechnology,...",Apeel Sciences,False,CA,,http://www.indeed.com/viewjob?jk=9c34768a718dbb22&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
186,San Jose,Bridgenex,US,"Fri, 24 Feb 2017 00:34:51 GMT",False,"San Jose, CA","San Jose, CA",5 days ago,False,2f2edb1b3b9879f1,Senior Process Engineer - Roll-to-Roll,37.337914,-121.89011,"indeed_clk(this,'3013');","MS (PhD preferred) in an engineering discipline (chemical, electrical, mechanical, <b>materials</b> <b>science</b>). 5-10 years of industry experience working in printed...",Bridgenex,False,CA,,http://www.indeed.com/viewjob?jk=2f2edb1b3b9879f1&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
187,San Jose,IBM,US,"Fri, 03 Feb 2017 01:58:07 GMT",False,"San Jose, CA","San Jose, CA",26 days ago,False,f7539fe6aa3e90a6,Postdoctoral Researcher-Sequestration of Complex Mixtures,37.337914,-121.89011,"indeed_clk(this,'3013');","Although the primary role of this position is molecular design and synthesis, knowledge of <b>materials</b> <b>science</b> and <b>materials</b> characterization techniques would be...",IBM,False,CA,,http://www.indeed.com/viewjob?jk=f7539fe6aa3e90a6&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
188,Los Angeles,Hyperloop One,US,"Wed, 11 Jan 2017 06:50:12 GMT",False,"Los Angeles, CA","Los Angeles, CA",30+ days ago,False,57a41568c41b74b3,Electromagnetic Design Engineer,34.052197,-118.24176,"indeed_clk(this,'3013');","These systems are all electromechanical in nature and are designed by a highly cross-functional team of exceptional engineers in the areas of Electromagnetics,...",Hyperloop One,False,CA,,http://www.indeed.com/viewjob?jk=57a41568c41b74b3&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
189,Sunnyvale,ALTA DEVICES INC,US,"Tue, 10 Jan 2017 18:14:23 GMT",False,"Sunnyvale, CA","Sunnyvale, CA",30+ days ago,False,ed23a9f6eb48b1d2,Development Engineer,37.368134,-122.03297,"indeed_clk(this,'3013');","Or Ph.D.in physics, electrical engineering, <b>materials</b> <b>science</b>, chemistry, chemicalengineering, or related fields 5+ years ofhands-on experience with...",ALTA DEVICES INC,False,CA,,http://www.indeed.com/viewjob?jk=ed23a9f6eb48b1d2&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
190,Newark,InVisage,US,"Fri, 27 Jan 2017 04:35:22 GMT",False,"Newark, CA","Newark, CA",30+ days ago,True,9429174b805f273a,MTS Device Process Engineer,37.527473,-122.03846,"indeed_clk(this,'3013');","MS or PhD in Chemical Engineering, <b>Materials</b> <b>Science</b>, or Chemistry. Expertise in state-of-the-art nanoscale <b>materials</b> analysis....",InVisage,False,CA,,http://www.indeed.com/viewjob?jk=9429174b805f273a&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
191,Rancho Dominguez,Element Materials Technology,US,"Wed, 01 Feb 2017 18:25:01 GMT",False,"Rancho Dominguez, CA","Rancho Dominguez, CA",27 days ago,False,c7229c9689fd9fc8,NDT Penetrant Technician,33.89011,-118.23627,"indeed_clk(this,'3013');","As the fastest growing <b>Materials</b> and Product Qualification Testing Companyoperating in the global Testing Inspection and Certification (TIC) sector,Element...",Element Materials Technology,False,CA,,http://www.indeed.com/viewjob?jk=c7229c9689fd9fc8&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
192,Fremont,Finisar,US,"Wed, 01 Feb 2017 19:27:52 GMT",False,"Fremont, CA","Fremont, CA 94538",27 days ago,False,f4cd598e24d8abc3,Sr. OSA Process Engineer,37.462578,-121.92219,"indeed_clk(this,'3013');","MS or higher education degree in chemical engineering, <b>materials</b> <b>science</b>/engineering, or other engineering is required....",Finisar,False,CA,,http://www.indeed.com/viewjob?jk=f4cd598e24d8abc3&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
193,Livermore,Lawrence Livermore National Laboratory,US,"Mon, 06 Feb 2017 22:50:57 GMT",False,"Livermore, CA","Livermore, CA 94550",22 days ago,False,f9bf2aee5fca5a06,Center for Global Security Research Student Intern,37.687107,-121.70588,"indeed_clk(this,'3013');","Relevant fields of research include nuclear engineering, computational sciences, <b>materials</b> <b>science</b> and engineering, cyber security, interactive data mining,...",Lawrence Livermore National Laboratory,False,CA,,http://www.indeed.com/viewjob?jk=f9bf2aee5fca5a06&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
194,Culver City,X PRIZE Foundation,US,"Wed, 08 Feb 2017 23:43:57 GMT",False,"Culver City, CA","Culver City, CA",20 days ago,False,ed46e01c7f935dc1,"Engineering Operations Manager, NRG Cosia Carbon XPRIZE",34.01923,-118.39561,"indeed_clk(this,'3013');","Ideally, this person will have a strong background in the <b>science</b> and technology of energy systems, carbon management technologies, chemical or <b>materials</b>...",X Prize Foundation,False,CA,,http://www.indeed.com/viewjob?jk=ed46e01c7f935dc1&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
195,,Engility Corporation,US,"Sun, 15 Jan 2017 11:28:32 GMT",False,California,California,30+ days ago,False,d59e9317d7caff62,HPC USER SERVICES LEAD,,,"indeed_clk(this,'3013');","Application Computing, <b>Materials</b> <b>Science</b>, Chemistry, Fluid Dynamics. Familiarity with NASA <b>science</b> and engineering applications....",Engility Corporation,False,CA,,http://www.indeed.com/viewjob?jk=d59e9317d7caff62&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
196,Petaluma,Calix,US,"Sat, 21 Jan 2017 00:36:47 GMT",False,"Petaluma, CA","Petaluma, CA",30+ days ago,False,2690499aa1492219,"Principal Engineer, Reliability",38.23077,-122.63187,"indeed_clk(this,'3013');","BS degree in Electrical Engineering, Mechanical Engineering or <b>Materials</b> <b>Science</b> or. <b>Science</b> or other technical field....",Calix,False,CA,,http://www.indeed.com/viewjob?jk=2690499aa1492219&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
197,Pasadena,Bastion Technologies,US,"Mon, 05 Dec 2016 07:15:36 GMT",False,"Pasadena, CA","Pasadena, CA 91101",30+ days ago,True,a505a6b077e0ba4e,BT-1393 Radiation Engineer SME,34.15005,-118.14637,"indeed_clk(this,'3013');","Must have a Bachelor of <b>Science</b> degree with equivalent course work in Electrical Engineering, Physics, <b>Materials</b> <b>Science</b>/Engineering, Applied Mathematics or...",Bastion Technologies,False,CA,,http://www.indeed.com/viewjob?jk=a505a6b077e0ba4e&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
198,Malibu,"HRL Laboratories, LLC",US,"Fri, 06 Jan 2017 23:57:42 GMT",False,"Malibu, CA","Malibu, CA 90265",30+ days ago,False,7bf03c117b10e904,RESEARCH STAFF - Device Engineering (NanoElectronics),34.043625,-118.695816,"indeed_clk(this,'3013');","In physics, <b>materials</b> <b>science</b>, or electrical engineering, with a strong emphasis on semiconductor processing and device physics....","HRL Laboratories, LLC",False,CA,,http://www.indeed.com/viewjob?jk=7bf03c117b10e904&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
199,San Diego,"Illumina, Inc.",US,"Thu, 26 Jan 2017 00:44:48 GMT",False,"San Diego, CA","San Diego, CA",30+ days ago,False,8e6d0bf43d82208c,Scientist 1 - Analytical Chemistry & Metrology,32.714287,-117.15385,"indeed_clk(this,'3013');","<b>Materials</b> <b>Science</b> or Physical Chemistry, Mechanical Engineering, Electrical Engineering, Chemical Engineering, Biochemical/Biomedical/Biotechnical Engineering,...","Illumina, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=8e6d0bf43d82208c&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcu718fa74p
200,Fremont,BASF Corporation,US,"Wed, 01 Mar 2017 00:45:26 GMT",False,"Fremont, CA","Fremont, CA 94538",5 hours ago,False,d7508ccdc43843b4,"Manager, CARA - Berkley CA",37.524727,-121.96154,"indeed_clk(this,'3265');","Broad knowledge in <b>materials</b> <b>science</b>. Degree in chemistry, physics, chemical engineering or <b>materials</b> <b>science</b> and minimum 4 years in industrial research...",BASF,False,CA,,http://www.indeed.com/viewjob?jk=d7508ccdc43843b4&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kd65a4l19k4
201,Milpitas,Headway Technologies,US,"Fri, 24 Feb 2017 01:42:43 GMT",False,"Milpitas, CA","Milpitas, CA 95035",5 days ago,True,e7982e450275f21b,Advisory Engineer (HDI Tribology),37.42571,-121.89117,"indeed_clk(this,'3265');","Master's degree in Mechanical Engineering, <b>Materials</b> <b>Science</b>, Physics, or Chemistry, and/or equivalent relevant experience. Advisory Engineer (HDI Tribology)....",Headway Technologies,False,CA,,http://www.indeed.com/viewjob?jk=e7982e450275f21b&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kd65a4l19k4
202,Milpitas,SanDisk,US,"Tue, 07 Feb 2017 06:26:02 GMT",False,"Milpitas, CA","Milpitas, CA",21 days ago,False,606a959aee1e6f0a,"Principal Engineer, R&D Engineering Job",37.425823,-121.90659,"indeed_clk(this,'3265');","Degree in Electrical Engineering, Applied physics, <b>Materials</b> <b>Science</b> or a similar program. SanDisk®, a Western Digital brand, has been expanding the...",SanDisk,False,CA,,http://www.indeed.com/viewjob?jk=606a959aee1e6f0a&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kd65a4l19k4
203,Berkeley,Lawrence Berkeley National Laboratory,US,"Sat, 21 Jan 2017 02:37:56 GMT",False,"Berkeley, CA","Berkeley, CA 94720",30+ days ago,False,73dff8d043b6ea55,Robotic Nanoparticle Synthesis Postdoctoral Fellow (Molecular Foundry),37.868134,-122.25824,"indeed_clk(this,'3265');","Recent PhD in Chemistry, Chemical Engineering, <b>Materials</b> <b>Science</b>, or a related field. Characterize <b>materials</b> using techniques including XRD, TEM, SEM, and...",Lawrence Berkeley National Laboratory,False,CA,,http://www.indeed.com/viewjob?jk=73dff8d043b6ea55&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kd65a4l19k4
204,San Jose,Invensas Corporation,US,"Tue, 20 Dec 2016 22:28:11 GMT",False,"San Jose, CA","San Jose, CA",30+ days ago,False,0c60f3c194dacce1,Principal Process Integration Engineer,37.337914,-121.89011,"indeed_clk(this,'3265');","PhD in <b>Materials</b> <b>Science</b>, Chemistry, Electrical Engineering or Applied Physics with a min imum of 10 years of experience in industry ....",Invensas Corporation,False,CA,,http://www.indeed.com/viewjob?jk=0c60f3c194dacce1&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kd65a4l19k4
205,Newark,InVisage,US,"Wed, 18 Jan 2017 10:05:52 GMT",False,"Newark, CA","Newark, CA",30+ days ago,True,775367356b2bdb31,Quantum Film Device Engineer,37.527473,-122.03846,"indeed_clk(this,'3265');","PhD in <b>materials</b> <b>science</b>, electrical engineering, chemical engineering, or a related discipline. Translate device specifications into a device design based on...",InVisage,False,CA,,http://www.indeed.com/viewjob?jk=775367356b2bdb31&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kd65a4l19k4
206,San Francisco,Corning,US,"Wed, 22 Feb 2017 09:05:37 GMT",False,"San Francisco, CA","San Francisco, CA",6 days ago,False,9698430ba882feff,Data Center Business Development Manager,37.774727,-122.41758,"indeed_clk(this,'3265');","Corning succeeds through sustained investment in R&amp;D, more than 160 years of <b>materials</b> <b>science</b> and process engineering knowledge, and a distinctive...",Corning,False,CA,,http://www.indeed.com/viewjob?jk=9698430ba882feff&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kd65a4l19k4
207,Santa Barbara,Sustainable Recruitment Concepts,US,"Thu, 09 Feb 2017 07:07:06 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",19 days ago,False,415eecadfeb4f6a1,Senior Process Engineer,34.42033,-119.6978,"indeed_clk(this,'3265');","Advanced degree in Physics, Electrical Engineering, or <b>Materials</b> <b>Science</b> with emphasis in semiconductor <b>materials</b> and device fabrication Knowledge of various...",Sustainable Recruitment Concepts,False,CA,,http://www.indeed.com/viewjob?jk=415eecadfeb4f6a1&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kd65a4l19k4
208,Fairfield,QuEST Global Engineering,US,"Mon, 23 Jan 2017 21:07:37 GMT",False,"Fairfield, CA","Fairfield, CA",30+ days ago,False,d88398231d3479ce,REACh Engineer (1 - 3yrs.),38.247253,-122.03846,"indeed_clk(this,'3265');",Understanding of basic chemistry/<b>materials</b> <b>science</b>. Essential Job Functions:....,QuEST Global Engineering,False,CA,,http://www.indeed.com/viewjob?jk=d88398231d3479ce&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kd65a4l19k4
209,San Diego,EMD,US,"Tue, 21 Feb 2017 23:58:37 GMT",False,"San Diego, CA","San Diego, CA",7 days ago,False,befa13a33fc8647a,Sr. Quality Assurance Specialist,32.714287,-117.15385,"indeed_clk(this,'3265');","Display <b>materials</b>, LED <b>materials</b> for lighting as well as OLED <b>materials</b> for lighting and displays, functional <b>materials</b> for solar panels and energy solutions,...",EMD,False,CA,,http://www.indeed.com/viewjob?jk=befa13a33fc8647a&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kd65a4l19k4
210,Rancho Dominguez,Element Materials Technology,US,"Mon, 23 Jan 2017 18:15:57 GMT",False,"Rancho Dominguez, CA","Rancho Dominguez, CA",30+ days ago,False,6b0bc8789013db37,NDT Radiography Level I Technician,33.89011,-118.23627,"indeed_clk(this,'3265');","As the fastest growing <b>Materials</b> and Product Qualification Testing Companyoperating in the global Testing Inspection and Certification (TIC) sector,Element...",Element Materials Technology,False,CA,,http://www.indeed.com/viewjob?jk=6b0bc8789013db37&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kd65a4l19k4
211,Santa Paula,"Aurora Casting & Engineering, Inc.",US,"Thu, 16 Feb 2017 16:53:25 GMT",False,"Santa Paula, CA","Santa Paula, CA 93060",12 days ago,True,e0b7166b87ae3f77,Investment Casting Engineer,34.357967,-119.05072,"indeed_clk(this,'3265');","Broad knowledge of mechanical, industrial, <b>materials</b> <b>science</b> engineering along with investment casting technology. INVESTMENT CASTING ENGINEER....",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=e0b7166b87ae3f77&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kd65a4l19k4
212,Fremont,Lam Research,US,"Thu, 26 Jan 2017 05:20:07 GMT",False,"Fremont, CA","Fremont, CA 94538",30+ days ago,False,ccab3f9bdcf2b0ac,Technology Scout,37.524727,-121.96154,"indeed_clk(this,'3265');","A masters in technical discipline (chemistry, <b>materials</b> <b>science</b>, physics, engineering discipline) and preferably an MBA....",Lam Research,False,CA,,http://www.indeed.com/viewjob?jk=ccab3f9bdcf2b0ac&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kd65a4l19k4
